Wahl_Abkürzung,gebiet-nr,Stadtteil,Partei,Prozent,Stimmen
BTW21,96065,,FDP,8.567931456548347,70
BTW21,96066,,FDP,10.15625,78
BTW21,97070,,FDP,12.945838837516513,98
BTW21,97071,,FDP,14.873837981407704,112
BTW21,97072,,FDP,8.47913862718708,63
BTW21,97073,,FDP,9.218950064020486,72
BTW21,97074,,FDP,10.793237971391417,83
BTW21,97075,,FDP,9.114927344782034,69
BTW21,97076,,FDP,9.01639344262295,66
BTW21,97077,,FDP,10.866752910737388,84
BTW21,98080,,FDP,10.135135135135135,90
BTW21,98081,,FDP,9.101941747572816,75
BTW21,99090,,FDP,9.252217997465145,73
BTW21,99091,,FDP,9.330406147091107,85
BTW21,99092,,FDP,8.868894601542417,69
LTW23,10,DA-Mitte,FDP,5.017921146953405,14
LTW23,20,DA-Mitte,FDP,6.198347107438017,15
LTW23,30,DA-Mitte,FDP,3.2653061224489797,8
LTW23,40,DA-Mitte,FDP,7.434944237918216,20
LTW23,50,DA-Mitte,FDP,6.071428571428571,17
LTW23,60,DA-Nord,FDP,5.571847507331378,19
LTW23,90,DA-Nord,FDP,4.780876494023905,24
LTW23,100,DA-Nord,FDP,4.227941176470589,23
LTW23,120,DA-Nord,FDP,5.14018691588785,11
LTW23,130,DA-Nord,FDP,4.736842105263158,27
LTW23,140,DA-Nord,FDP,2.932551319648094,10
LTW23,150,DA-Nord,FDP,3.076923076923077,14
LTW23,180,DA-Nord,FDP,4.40251572327044,21
LTW23,190,DA-Nord,FDP,2.8301886792452833,12
LTW23,200,DA-Nord,FDP,3.7900874635568513,13
LTW23,210,DA-Nord,FDP,3.5377358490566038,15
LTW23,220,DA-Nord,FDP,2.434077079107505,12
LTW23,230,DA-Nord,FDP,3.4979423868312756,17
LTW23,240,DA-Nord,FDP,3.6281179138321997,16
LTW23,250,DA-Nord,FDP,3.686635944700461,16
LTW23,260,DA-Ost,FDP,4.77326968973747,20
LTW23,270,DA-Ost,FDP,6.022187004754358,38
LTW23,280,DA-Ost,FDP,6.288032454361055,31
LTW23,290,DA-Ost,FDP,5.278592375366569,18
LTW23,310,DA-Ost,FDP,6.7368421052631575,32
LTW23,320,DA-Ost,FDP,3.910614525139665,21
LTW23,330,DA-Ost,FDP,3.373015873015873,17
LTW23,340,DA-Ost,FDP,6.451612903225806,34
LTW23,350,DA-Ost,FDP,2.9644268774703555,15
LTW23,370,DA-Nord,FDP,3.9915966386554618,19
LTW23,380,DA-Nord,FDP,8.666666666666668,26
LTW23,390,DA-Nord,FDP,3.0023094688221708,13
LTW23,411,Kranichstein,FDP,1.545253863134658,7
LTW23,412,Kranichstein,FDP,5.078125,13
LTW23,413,Kranichstein,FDP,1.968503937007874,5
LTW23,421,Kranichstein,FDP,3.0120481927710845,10
LTW23,422,Kranichstein,FDP,7.063197026022305,19
LTW23,431,Arheilgen,FDP,4.41988950276243,16
LTW23,432,Kranichstein,FDP,3.686635944700461,16
LTW23,440,Arheilgen,FDP,3.6363636363636362,10
LTW23,450,Arheilgen,FDP,4.700854700854701,22
LTW23,460,Arheilgen,FDP,3.275529865125241,17
LTW23,481,Arheilgen,FDP,3.9911308203991127,18
LTW23,482,Arheilgen,FDP,6.313645621181263,31
LTW23,483,Arheilgen,FDP,6.697459584295612,29
LTW23,490,Arheilgen,FDP,2.9279279279279278,13
LTW23,500,Arheilgen,FDP,3.9260969976905313,17
LTW23,510,Arheilgen,FDP,3.571428571428571,11
LTW23,521,Arheilgen,FDP,6.336088154269973,23
LTW23,522,Arheilgen,FDP,3.5502958579881656,12
LTW23,530,Arheilgen,FDP,4.291845493562231,20
LTW23,540,DA-Mitte,FDP,2.7237354085603114,7
LTW23,550,DA-Mitte,FDP,6.415929203539823,29
LTW23,560,DA-Mitte,FDP,5.159705159705159,21
LTW23,570,DA-Mitte,FDP,4.185022026431718,19
LTW23,580,DA-Mitte,FDP,3.1630170316301705,13
LTW23,600,Bessungen,FDP,6.485671191553545,43
LTW23,610,Bessungen,FDP,7.390648567119156,49
LTW23,620,Bessungen,FDP,5.389221556886228,27
LTW23,630,Bessungen,FDP,3.7946428571428568,17
LTW23,640,Bessungen,FDP,5.1080550098231825,26
LTW23,650,Bessungen,FDP,4.437869822485207,15
LTW23,660,Bessungen,FDP,5.64516129032258,28
LTW23,680,Bessungen,FDP,4.926108374384237,30
LTW23,690,Bessungen,FDP,6.019417475728155,31
LTW23,710,DA-Mitte,FDP,4.291845493562231,20
LTW23,720,DA-West,FDP,5.737704918032787,21
LTW23,730,DA-West,FDP,3.8181818181818183,21
LTW23,750,DA-West,FDP,4.516129032258064,14
LTW23,760,DA-West,FDP,3.2454361054766734,16
LTW23,780,DA-West,FDP,3.949730700179533,22
LTW23,790,DA-West,FDP,4.222222222222222,19
LTW23,800,DA-West,FDP,6.053268765133172,25
LTW23,810,DA-West,FDP,8.30670926517572,26
LTW23,820,DA-West,FDP,3.7267080745341614,18
LTW23,831,DA-West,FDP,3.2544378698224854,11
LTW23,832,DA-West,FDP,7.951070336391437,26
LTW23,840,DA-West,FDP,5.654281098546042,35
LTW23,850,DA-West,FDP,4.026845637583892,18
LTW23,860,Wixhausen,FDP,3.7433155080213902,14
LTW23,870,Wixhausen,FDP,5.084745762711865,15
LTW23,880,Wixhausen,FDP,3.7735849056603774,20
LTW23,890,Wixhausen,FDP,3.1963470319634704,14
LTW23,900,Eberstadt,FDP,7.8817733990147785,48
LTW23,910,Eberstadt,FDP,5.555555555555555,18
LTW23,920,Eberstadt,FDP,4.25531914893617,18
LTW23,930,Eberstadt,FDP,4.411764705882353,15
LTW23,940,Eberstadt,FDP,5.0,22
LTW23,950,Eberstadt,FDP,5.543710021321962,26
LTW23,960,Eberstadt,FDP,5.227655986509275,31
LTW23,970,Eberstadt,FDP,4.428904428904429,19
LTW23,980,Eberstadt,FDP,3.482587064676617,14
LTW23,990,Eberstadt,FDP,4.597701149425287,12
LTW23,1000,Eberstadt,FDP,3.40632603406326,14
LTW23,1010,Eberstadt,FDP,6.105263157894736,29
LTW23,1020,Eberstadt,FDP,4.23728813559322,10
LTW23,1030,Eberstadt,FDP,3.761755485893417,12
LTW23,1040,Eberstadt,FDP,11.064718162839249,53
LTW23,1050,Eberstadt,FDP,4.788732394366197,17
LTW23,91010,,FDP,4.485981308411215,24
LTW23,91011,,FDP,7.459207459207459,32
LTW23,91012,,FDP,5.590062111801243,27
LTW23,91013,,FDP,6.535947712418301,30
LTW23,91014,,FDP,4.678362573099415,24
LTW23,91015,,FDP,7.918968692449356,43
LTW23,91016,,FDP,7.395498392282958,23
LTW23,92020,,FDP,3.6020583190394513,21
LTW23,92021,,FDP,3.0245746691871456,16
LTW23,92022,,FDP,4.012841091492777,25
LTW23,92023,,FDP,3.420523138832998,17
LTW23,92024,,FDP,3.6297640653357535,20
LTW23,92025,,FDP,4.414587332053743,23
LTW23,92026,,FDP,3.225806451612903,19
LTW23,92027,,FDP,6.165413533834586,41
LTW23,92028,,FDP,4.761904761904762,24
LTW23,93030,,FDP,4.738562091503268,29
LTW23,93031,,FDP,6.862745098039216,28
LTW23,93032,,FDP,5.676126878130217,34
LTW23,93033,,FDP,4.9853372434017595,17
LTW23,93034,,FDP,4.618117229129663,26
LTW23,93035,,FDP,3.9408866995073892,16
LTW23,93036,,FDP,6.459948320413436,25
LTW23,94040,,FDP,7.399577167019028,35
LTW23,94041,,FDP,6.981981981981981,31
LTW23,94042,,FDP,5.436573311367381,33
LTW23,94043,,FDP,3.327495621716287,19
LTW23,94044,,FDP,4.06015037593985,27
LTW23,94045,,FDP,3.4229828850855744,14
LTW23,95050,,FDP,4.414587332053743,23
LTW23,95051,,FDP,6.422018348623854,28
LTW23,95052,,FDP,6.468531468531468,37
LTW23,95053,,FDP,5.3929121725731894,35
LTW23,95054,,FDP,5.532786885245901,27
LTW23,95055,,FDP,5.528846153846153,23
LTW23,96060,,FDP,7.489878542510121,37
LTW23,96061,,FDP,2.8391167192429023,9
LTW23,96062,,FDP,6.122448979591836,21
LTW23,96063,,FDP,4.705882352941177,24
LTW23,96064,,FDP,6.40495867768595,31
LTW23,96065,,FDP,4.056795131845842,20
LTW23,96066,,FDP,6.041666666666667,29
LTW23,97070,,FDP,6.882591093117409,34
LTW23,97071,,FDP,10.32258064516129,48
LTW23,97072,,FDP,4.9603174603174605,25
LTW23,97073,,FDP,3.9911308203991127,18
LTW23,97074,,FDP,6.862745098039216,35
LTW23,97075,,FDP,4.943820224719101,22
LTW23,97076,,FDP,4.49438202247191,20
LTW23,97077,,FDP,5.139186295503212,24
LTW23,98080,,FDP,3.8394415357766145,22
LTW23,98081,,FDP,5.172413793103448,27
LTW23,99090,,FDP,3.7777777777777777,17
LTW23,99091,,FDP,3.0035335689045937,17
LTW23,99092,,FDP,4.3478260869565215,23
EU24,10,DA-Mitte,FDP,7.165109034267912,23
EU24,20,DA-Mitte,FDP,6.870229007633588,18
EU24,30,DA-Mitte,FDP,5.2434456928838955,14
EU24,40,DA-Mitte,FDP,5.821917808219178,17
EU24,50,DA-Mitte,FDP,6.687898089171974,21
EU24,60,DA-Nord,FDP,5.063291139240507,20
EU24,90,DA-Nord,FDP,3.9622641509433962,21
EU24,100,DA-Nord,FDP,4.222972972972973,25
EU24,120,DA-Nord,FDP,5.045871559633028,11
EU24,130,DA-Nord,FDP,3.5058430717863103,21
EU24,140,DA-Nord,FDP,4.0,15
EU24,150,DA-Nord,FDP,1.8181818181818181,8
EU24,180,DA-Nord,FDP,3.3707865168539324,18
EU24,190,DA-Nord,FDP,2.888888888888889,13
EU24,200,DA-Nord,FDP,4.787234042553192,18
EU24,210,DA-Nord,FDP,3.632478632478633,17
EU24,220,DA-Nord,FDP,2.5440313111545985,13
EU24,230,DA-Nord,FDP,4.022988505747127,21
EU24,240,DA-Nord,FDP,3.3391915641476277,19
EU24,250,DA-Nord,FDP,2.7196652719665275,13
EU24,260,DA-Ost,FDP,7.641921397379912,35
EU24,270,DA-Ost,FDP,7.552870090634441,50
EU24,280,DA-Ost,FDP,7.5134168157423975,42
EU24,290,DA-Ost,FDP,5.82010582010582,22
EU24,310,DA-Ost,FDP,5.371900826446281,26
EU24,320,DA-Ost,FDP,5.405405405405405,32
EU24,330,DA-Ost,FDP,3.9783001808318263,22
EU24,340,DA-Ost,FDP,8.70307167235495,51
EU24,350,DA-Ost,FDP,4.364326375711575,23
EU24,370,DA-Nord,FDP,5.697445972495088,29
EU24,380,DA-Nord,FDP,6.744868035190615,23
EU24,390,DA-Nord,FDP,4.298642533936651,19
EU24,411,Kranichstein,FDP,3.6093418259023355,17
EU24,412,Kranichstein,FDP,1.6778523489932886,5
EU24,413,Kranichstein,FDP,5.802047781569966,17
EU24,421,Kranichstein,FDP,4.0650406504065035,15
EU24,422,Kranichstein,FDP,6.470588235294119,22
EU24,431,Arheilgen,FDP,3.3734939759036147,14
EU24,432,Kranichstein,FDP,3.5398230088495577,16
EU24,440,Arheilgen,FDP,3.8596491228070176,11
EU24,450,Arheilgen,FDP,6.809338521400778,35
EU24,460,Arheilgen,FDP,5.194805194805195,28
EU24,481,Arheilgen,FDP,4.5738045738045745,22
EU24,482,Arheilgen,FDP,7.926829268292683,39
EU24,483,Arheilgen,FDP,5.921052631578947,27
EU24,490,Arheilgen,FDP,3.9812646370023423,17
EU24,500,Arheilgen,FDP,3.3557046979865772,15
EU24,510,Arheilgen,FDP,3.571428571428571,11
EU24,521,Arheilgen,FDP,5.769230769230769,21
EU24,522,Arheilgen,FDP,3.8348082595870205,13
EU24,530,Arheilgen,FDP,4.30327868852459,21
EU24,540,DA-Mitte,FDP,4.3478260869565215,13
EU24,550,DA-Mitte,FDP,4.780876494023905,24
EU24,560,DA-Mitte,FDP,6.278026905829597,28
EU24,570,DA-Mitte,FDP,7.905982905982905,37
EU24,580,DA-Mitte,FDP,4.576659038901601,20
EU24,600,Bessungen,FDP,6.97350069735007,50
EU24,610,Bessungen,FDP,10.93969144460028,78
EU24,620,Bessungen,FDP,8.560311284046692,44
EU24,630,Bessungen,FDP,5.578512396694215,27
EU24,640,Bessungen,FDP,6.601941747572816,34
EU24,650,Bessungen,FDP,3.3264033264033266,16
EU24,660,Bessungen,FDP,4.835589941972921,25
EU24,680,Bessungen,FDP,4.078303425774878,25
EU24,690,Bessungen,FDP,6.571936056838366,37
EU24,710,DA-Mitte,FDP,6.526315789473684,31
EU24,720,DA-West,FDP,5.827505827505827,25
EU24,730,DA-West,FDP,4.8828125,25
EU24,750,DA-West,FDP,3.9660056657223794,14
EU24,760,DA-West,FDP,6.066536203522505,31
EU24,780,DA-West,FDP,4.215851602023609,25
EU24,790,DA-West,FDP,6.012024048096192,30
EU24,800,DA-West,FDP,4.602510460251046,22
EU24,810,DA-West,FDP,8.533333333333333,32
EU24,820,DA-West,FDP,6.05427974947808,29
EU24,831,DA-West,FDP,4.100946372239748,13
EU24,832,DA-West,FDP,4.509283819628647,17
EU24,840,DA-West,FDP,3.264604810996564,19
EU24,850,DA-West,FDP,5.580357142857143,25
EU24,860,Wixhausen,FDP,6.068601583113456,23
EU24,870,Wixhausen,FDP,5.923344947735192,17
EU24,880,Wixhausen,FDP,5.492424242424242,29
EU24,890,Wixhausen,FDP,5.36480686695279,25
EU24,900,Eberstadt,FDP,8.071748878923767,54
EU24,910,Eberstadt,FDP,3.5143769968051117,11
EU24,920,Eberstadt,FDP,4.761904761904762,20
EU24,930,Eberstadt,FDP,6.232294617563739,22
EU24,940,Eberstadt,FDP,3.4324942791762014,15
EU24,950,Eberstadt,FDP,6.666666666666667,34
EU24,960,Eberstadt,FDP,9.034267912772584,58
EU24,970,Eberstadt,FDP,8.530805687203792,36
EU24,980,Eberstadt,FDP,6.234413965087282,25
EU24,990,Eberstadt,FDP,5.964912280701754,17
EU24,1000,Eberstadt,FDP,5.250596658711217,22
EU24,1010,Eberstadt,FDP,9.4,47
EU24,1020,Eberstadt,FDP,2.6755852842809364,8
EU24,1030,Eberstadt,FDP,2.318840579710145,8
EU24,1040,Eberstadt,FDP,12.139917695473251,59
EU24,1050,Eberstadt,FDP,8.446866485013624,31
EU24,91010,,FDP,5.993690851735016,38
EU24,91011,,FDP,5.415860735009671,28
EU24,91012,,FDP,7.950530035335689,45
EU24,91013,,FDP,7.329842931937172,42
EU24,91014,,FDP,6.666666666666667,37
EU24,91015,,FDP,7.2758037225042305,43
EU24,91016,,FDP,7.761194029850746,26
EU24,92020,,FDP,5.873493975903615,39
EU24,92021,,FDP,5.2542372881355925,31
EU24,92022,,FDP,5.082212257100149,34
EU24,92023,,FDP,4.909090909090909,27
EU24,92024,,FDP,3.571428571428571,22
EU24,92025,,FDP,2.5906735751295336,15
EU24,92026,,FDP,4.769475357710652,30
EU24,92027,,FDP,8.049113233287859,59
EU24,92028,,FDP,6.451612903225806,36
EU24,93030,,FDP,6.170886075949367,39
EU24,93031,,FDP,9.95260663507109,42
EU24,93032,,FDP,7.188498402555911,45
EU24,93033,,FDP,5.649717514124294,20
EU24,93034,,FDP,5.927051671732523,39
EU24,93035,,FDP,4.88997555012225,20
EU24,93036,,FDP,11.306532663316583,45
EU24,94040,,FDP,10.79136690647482,60
EU24,94041,,FDP,7.8125,35
EU24,94042,,FDP,8.925869894099849,59
EU24,94043,,FDP,5.928237129485179,38
EU24,94044,,FDP,5.233380480905233,37
EU24,94045,,FDP,9.090909090909092,38
EU24,95050,,FDP,8.216783216783217,47
EU24,95051,,FDP,7.613168724279835,37
EU24,95052,,FDP,5.705229793977813,36
EU24,95053,,FDP,6.983655274888559,47
EU24,95054,,FDP,4.408817635270541,22
EU24,95055,,FDP,6.763285024154589,28
EU24,96060,,FDP,7.547169811320755,36
EU24,96061,,FDP,9.698996655518394,29
EU24,96062,,FDP,5.341246290801187,18
EU24,96063,,FDP,7.184466019417475,37
EU24,96064,,FDP,8.267716535433072,42
EU24,96065,,FDP,7.526881720430108,35
EU24,96066,,FDP,6.329113924050633,30
EU24,97070,,FDP,11.244979919678714,56
EU24,97071,,FDP,18.627450980392158,95
EU24,97072,,FDP,5.697445972495088,29
EU24,97073,,FDP,7.093821510297483,31
EU24,97074,,FDP,8.655616942909761,47
EU24,97075,,FDP,6.904231625835189,31
EU24,97076,,FDP,4.264392324093817,20
EU24,97077,,FDP,8.786610878661087,42
EU24,98080,,FDP,3.942652329749104,22
EU24,98081,,FDP,6.813627254509018,34
EU24,99090,,FDP,6.517311608961303,32
EU24,99091,,FDP,6.306306306306306,35
EU24,99092,,FDP,6.395348837209303,33
BTW25,10,DA-Mitte,FDP,6.487695749440715,29
BTW25,20,DA-Mitte,FDP,4.4692737430167595,16
BTW25,30,DA-Mitte,FDP,4.320987654320987,14
BTW25,40,DA-Mitte,FDP,4.8517520215633425,18
BTW25,50,DA-Mitte,FDP,4.422604422604422,18
BTW25,60,DA-Nord,FDP,4.21455938697318,22
BTW25,90,DA-Nord,FDP,4.788732394366197,34
BTW25,100,DA-Nord,FDP,3.120567375886525,22
BTW25,120,DA-Nord,FDP,3.1609195402298855,11
BTW25,130,DA-Nord,FDP,2.7065527065527064,19
BTW25,140,DA-Nord,FDP,3.9260969976905313,17
BTW25,150,DA-Nord,FDP,2.2452504317789295,13
BTW25,180,DA-Nord,FDP,2.3222060957910013,16
BTW25,190,DA-Nord,FDP,1.9434628975265018,11
BTW25,200,DA-Nord,FDP,2.586206896551724,12
BTW25,210,DA-Nord,FDP,2.3090586145648313,13
BTW25,220,DA-Nord,FDP,2.694136291600634,17
BTW25,230,DA-Nord,FDP,1.9283746556473829,14
BTW25,240,DA-Nord,FDP,5.0,35
BTW25,250,DA-Nord,FDP,3.7865748709122204,22
BTW25,260,DA-Ost,FDP,7.3643410852713185,38
BTW25,270,DA-Ost,FDP,8.016304347826086,59
BTW25,280,DA-Ost,FDP,5.853658536585367,36
BTW25,290,DA-Ost,FDP,3.7280701754385963,17
BTW25,310,DA-Ost,FDP,3.610675039246468,23
BTW25,320,DA-Ost,FDP,3.3724340175953076,23
BTW25,330,DA-Ost,FDP,4.3175487465181055,31
BTW25,340,DA-Ost,FDP,6.163328197226503,40
BTW25,350,DA-Ost,FDP,2.9827315541601256,19
BTW25,370,DA-Nord,FDP,3.319502074688797,24
BTW25,380,DA-Nord,FDP,6.765327695560254,32
BTW25,390,DA-Nord,FDP,4.273504273504273,30
BTW25,411,Kranichstein,FDP,2.2181146025878005,12
BTW25,412,Kranichstein,FDP,2.051282051282051,8
BTW25,413,Kranichstein,FDP,5.660377358490567,21
BTW25,421,Kranichstein,FDP,2.7923211169284468,16
BTW25,422,Kranichstein,FDP,3.153153153153153,14
BTW25,431,Arheilgen,FDP,2.2801302931596092,14
BTW25,432,Kranichstein,FDP,1.9298245614035088,11
BTW25,440,Arheilgen,FDP,3.1914893617021276,12
BTW25,450,Arheilgen,FDP,5.3929121725731894,35
BTW25,460,Arheilgen,FDP,3.9453717754172986,26
BTW25,481,Arheilgen,FDP,3.535353535353535,21
BTW25,482,Arheilgen,FDP,5.589123867069486,37
BTW25,483,Arheilgen,FDP,4.5855379188712515,26
BTW25,490,Arheilgen,FDP,4.97131931166348,26
BTW25,500,Arheilgen,FDP,2.914389799635701,16
BTW25,510,Arheilgen,FDP,4.116222760290557,17
BTW25,521,Arheilgen,FDP,6.932773109243698,33
BTW25,522,Arheilgen,FDP,3.578947368421052,17
BTW25,530,Arheilgen,FDP,5.963302752293578,39
BTW25,540,DA-Mitte,FDP,3.5422343324250685,13
BTW25,550,DA-Mitte,FDP,4.376012965964344,27
BTW25,560,DA-Mitte,FDP,4.18848167539267,24
BTW25,570,DA-Mitte,FDP,4.53074433656958,28
BTW25,580,DA-Mitte,FDP,5.598455598455598,29
BTW25,600,Bessungen,FDP,8.018327605956472,70
BTW25,610,Bessungen,FDP,8.3645443196005,67
BTW25,620,Bessungen,FDP,6.810631229235881,41
BTW25,630,Bessungen,FDP,3.9115646258503403,23
BTW25,640,Bessungen,FDP,5.46875,35
BTW25,650,Bessungen,FDP,3.1542056074766354,27
BTW25,660,Bessungen,FDP,4.605263157894736,28
BTW25,680,Bessungen,FDP,4.734576757532281,33
BTW25,690,Bessungen,FDP,5.189340813464235,37
BTW25,710,DA-Mitte,FDP,3.9723661485319512,23
BTW25,720,DA-West,FDP,4.16,26
BTW25,730,DA-West,FDP,4.202898550724638,29
BTW25,750,DA-West,FDP,2.8761061946902653,13
BTW25,760,DA-West,FDP,4.037685060565275,30
BTW25,780,DA-West,FDP,2.286401925391095,19
BTW25,790,DA-West,FDP,4.199066874027993,27
BTW25,800,DA-West,FDP,4.619970193740686,31
BTW25,810,DA-West,FDP,5.591397849462366,26
BTW25,820,DA-West,FDP,3.776683087027915,23
BTW25,831,DA-West,FDP,3.597122302158273,15
BTW25,832,DA-West,FDP,4.426559356136821,22
BTW25,840,DA-West,FDP,5.748663101604278,43
BTW25,850,DA-West,FDP,6.030150753768844,36
BTW25,860,Wixhausen,FDP,3.187250996015936,16
BTW25,870,Wixhausen,FDP,5.729166666666666,22
BTW25,880,Wixhausen,FDP,4.588394062078273,34
BTW25,890,Wixhausen,FDP,4.86322188449848,32
BTW25,900,Eberstadt,FDP,7.2727272727272725,56
BTW25,910,Eberstadt,FDP,3.3816425120772946,14
BTW25,920,Eberstadt,FDP,4.119850187265917,22
BTW25,930,Eberstadt,FDP,3.5634743875278394,16
BTW25,940,Eberstadt,FDP,6.25,35
BTW25,950,Eberstadt,FDP,4.102564102564102,24
BTW25,960,Eberstadt,FDP,4.336734693877551,34
BTW25,970,Eberstadt,FDP,5.9259259259259265,32
BTW25,980,Eberstadt,FDP,5.577689243027888,28
BTW25,990,Eberstadt,FDP,4.784688995215311,20
BTW25,1000,Eberstadt,FDP,2.209944751381215,12
BTW25,1010,Eberstadt,FDP,7.389162561576355,45
BTW25,1020,Eberstadt,FDP,1.4925373134328357,6
BTW25,1030,Eberstadt,FDP,2.4390243902439024,12
BTW25,1040,Eberstadt,FDP,13.445378151260504,80
BTW25,1050,Eberstadt,FDP,6.0606060606060606,28
BTW21,10,DA-Mitte,AfD,3.717472118959108,10
BTW21,20,DA-Mitte,AfD,4.074074074074074,11
BTW21,30,DA-Mitte,AfD,7.083333333333333,17
BTW21,40,DA-Mitte,AfD,4.4609665427509295,12
BTW21,50,DA-Mitte,AfD,5.079365079365079,16
BTW21,60,DA-Nord,AfD,5.88235294117647,22
BTW21,90,DA-Nord,AfD,4.201680672268908,20
BTW21,100,DA-Nord,AfD,2.5540275049115913,13
BTW21,120,DA-Nord,AfD,13.304721030042918,31
BTW21,130,DA-Nord,AfD,1.37524557956778,7
BTW21,140,DA-Nord,AfD,1.9390581717451523,7
BTW21,150,DA-Nord,AfD,3.1862745098039214,13
BTW21,180,DA-Nord,AfD,4.641350210970464,22
BTW21,190,DA-Nord,AfD,5.974025974025974,23
BTW21,200,DA-Nord,AfD,6.340057636887608,22
BTW21,210,DA-Nord,AfD,8.924485125858125,39
BTW21,220,DA-Nord,AfD,2.7837259100642395,13
BTW21,230,DA-Nord,AfD,6.707317073170732,33
BTW21,240,DA-Nord,AfD,6.289308176100629,30
BTW21,250,DA-Nord,AfD,5.417607223476298,24
BTW21,260,DA-Ost,AfD,5.523255813953488,19
BTW21,270,DA-Ost,AfD,3.6585365853658534,18
BTW21,280,DA-Ost,AfD,4.699738903394255,18
BTW21,290,DA-Ost,AfD,4.421768707482993,13
BTW21,310,DA-Ost,AfD,5.099778270509978,23
BTW21,320,DA-Ost,AfD,5.319148936170213,25
BTW21,330,DA-Ost,AfD,5.970149253731343,28
BTW21,340,DA-Ost,AfD,7.487922705314009,31
BTW21,350,DA-Ost,AfD,4.65587044534413,23
BTW21,370,DA-Nord,AfD,10.663983903420524,53
BTW21,380,DA-Nord,AfD,7.443365695792881,23
BTW21,390,DA-Nord,AfD,8.280254777070063,39
BTW21,411,Kranichstein,AfD,4.587155963302752,15
BTW21,412,Kranichstein,AfD,6.106870229007633,16
BTW21,413,Kranichstein,AfD,8.433734939759036,21
BTW21,421,Kranichstein,AfD,17.724867724867725,67
BTW21,422,Kranichstein,AfD,6.551724137931035,19
BTW21,431,Arheilgen,AfD,10.628019323671497,44
BTW21,432,Kranichstein,AfD,10.75,43
BTW21,440,Arheilgen,AfD,12.878787878787879,34
BTW21,450,Arheilgen,AfD,8.72340425531915,41
BTW21,460,Arheilgen,AfD,6.652806652806653,32
BTW21,481,Arheilgen,AfD,9.579439252336448,41
BTW21,482,Arheilgen,AfD,10.515021459227468,49
BTW21,483,Arheilgen,AfD,6.020942408376963,23
BTW21,490,Arheilgen,AfD,7.288629737609329,25
BTW21,500,Arheilgen,AfD,6.741573033707865,24
BTW21,510,Arheilgen,AfD,8.201892744479496,26
BTW21,521,Arheilgen,AfD,10.461538461538462,34
BTW21,522,Arheilgen,AfD,9.401709401709402,33
BTW21,530,Arheilgen,AfD,9.397590361445783,39
BTW21,540,DA-Mitte,AfD,3.754266211604096,11
BTW21,550,DA-Mitte,AfD,7.520325203252034,37
BTW21,560,DA-Mitte,AfD,6.222222222222222,28
BTW21,570,DA-Mitte,AfD,7.459207459207459,32
BTW21,580,DA-Mitte,AfD,4.358974358974359,17
BTW21,600,Bessungen,AfD,3.9285714285714284,22
BTW21,610,Bessungen,AfD,3.787878787878788,20
BTW21,620,Bessungen,AfD,4.405286343612335,20
BTW21,630,Bessungen,AfD,1.3477088948787064,5
BTW21,640,Bessungen,AfD,5.687203791469194,24
BTW21,650,Bessungen,AfD,7.913669064748201,22
BTW21,660,Bessungen,AfD,3.463203463203463,16
BTW21,680,Bessungen,AfD,4.285714285714286,21
BTW21,690,Bessungen,AfD,5.299539170506913,23
BTW21,710,DA-Mitte,AfD,6.775700934579438,29
BTW21,720,DA-West,AfD,5.966587112171838,25
BTW21,730,DA-West,AfD,5.1020408163265305,25
BTW21,750,DA-West,AfD,11.949685534591195,38
BTW21,760,DA-West,AfD,8.470588235294118,36
BTW21,780,DA-West,AfD,10.211946050096339,53
BTW21,790,DA-West,AfD,4.805491990846682,21
BTW21,800,DA-West,AfD,6.158357771260997,21
BTW21,810,DA-West,AfD,9.497206703910614,34
BTW21,820,DA-West,AfD,8.5995085995086,35
BTW21,831,DA-West,AfD,13.131313131313133,39
BTW21,832,DA-West,AfD,6.571428571428571,23
BTW21,840,DA-West,AfD,7.18562874251497,36
BTW21,850,DA-West,AfD,9.653465346534654,39
BTW21,860,Wixhausen,AfD,10.153846153846153,33
BTW21,870,Wixhausen,AfD,12.547528517110266,33
BTW21,880,Wixhausen,AfD,11.235955056179774,60
BTW21,890,Wixhausen,AfD,15.240641711229946,57
BTW21,900,Eberstadt,AfD,3.6297640653357535,20
BTW21,910,Eberstadt,AfD,5.442176870748299,16
BTW21,920,Eberstadt,AfD,13.65979381443299,53
BTW21,930,Eberstadt,AfD,8.895705521472392,29
BTW21,940,Eberstadt,AfD,6.971153846153847,29
BTW21,950,Eberstadt,AfD,6.25,24
BTW21,960,Eberstadt,AfD,6.862745098039216,35
BTW21,970,Eberstadt,AfD,7.100591715976331,24
BTW21,980,Eberstadt,AfD,6.804733727810651,23
BTW21,990,Eberstadt,AfD,9.120521172638437,28
BTW21,1000,Eberstadt,AfD,9.669211195928753,38
BTW21,1010,Eberstadt,AfD,6.997084548104956,24
BTW21,1020,Eberstadt,AfD,16.387959866220736,49
BTW21,1030,Eberstadt,AfD,16.825396825396826,53
BTW21,1040,Eberstadt,AfD,5.898123324396782,22
BTW21,1050,Eberstadt,AfD,8.307692307692308,27
BTW21,91010,,AfD,2.5302530253025304,23
BTW21,91011,,AfD,2.398989898989899,19
BTW21,91012,,AfD,2.054794520547945,18
BTW21,91013,,AfD,1.9836639439906651,17
BTW21,91014,,AfD,2.8702640642939152,25
BTW21,91015,,AfD,3.189066059225513,28
