wahl,gebiet-nr,gebiet-name,Insgesamt,CDU,Grüne,SPD,AfD,FDP,Linke,Anteil_SPD,Anteil_CDU,Anteil_Grüne,Anteil_FDP,Anteil_AfD,Anteil_Linke,CDU_Anteil,CDU_Prozent,Grüne_Anteil,Grüne_Prozent,SPD_Anteil,SPD_Prozent,AfD_Anteil,AfD_Prozent,FDP_Anteil,FDP_Prozent,Linke_Anteil,Linke_Prozent,Wahl_Abkürzung,Stadtteil
Landtagswahl 2023,820,00820 - Friedrich-Ebert-Schule,483,134,107,82,80,18,12,,,,,,,0.2774327122153209,27.74327122153209,0.22153209109730848,22.15320910973085,0.16977225672877846,16.977225672877847,0.16563146997929606,16.563146997929607,0.037267080745341616,3.7267080745341614,0.024844720496894408,2.484472049689441,LTW23,DA-West
Landtagswahl 2023,831,00831 - Friedrich-Ebert-Schule,338,95,41,70,73,11,18,,,,,,,0.28106508875739644,28.106508875739642,0.12130177514792899,12.1301775147929,0.20710059171597633,20.710059171597635,0.21597633136094674,21.597633136094675,0.03254437869822485,3.2544378698224854,0.05325443786982249,5.325443786982249,LTW23,DA-West
Landtagswahl 2023,832,00832 - Friedrich-Ebert-Schule,327,80,54,48,63,26,15,,,,,,,0.24464831804281345,24.464831804281346,0.1651376146788991,16.51376146788991,0.14678899082568808,14.678899082568808,0.1926605504587156,19.26605504587156,0.07951070336391437,7.951070336391437,0.045871559633027525,4.587155963302752,LTW23,DA-West
Landtagswahl 2023,840,00840 - Friedrich-Ebert-Schule,619,173,121,95,102,35,25,,,,,,,0.27948303715670436,27.948303715670438,0.19547657512116318,19.547657512116317,0.15347334410339256,15.347334410339256,0.16478190630048464,16.478190630048463,0.05654281098546042,5.654281098546042,0.04038772213247173,4.038772213247173,LTW23,DA-West
Landtagswahl 2023,850,00850 - Friedrich-Ebert-Schule,447,134,65,73,82,18,16,,,,,,,0.29977628635346754,29.977628635346754,0.14541387024608501,14.541387024608502,0.16331096196868009,16.331096196868007,0.18344519015659955,18.344519015659955,0.040268456375838924,4.026845637583892,0.035794183445190156,3.5794183445190155,LTW23,DA-West
Landtagswahl 2023,860,00860 - Ehem. Außenst. Georg-Aug.-Zinn-Sch.,374,128,47,64,70,14,9,,,,,,,0.3422459893048128,34.22459893048128,0.12566844919786097,12.566844919786096,0.1711229946524064,17.11229946524064,0.18716577540106952,18.71657754010695,0.0374331550802139,3.7433155080213902,0.02406417112299465,2.406417112299465,LTW23,Wixhausen
Landtagswahl 2023,870,00870 - Ehem. Außenst. Georg-Aug.-Zinn-Sch.,295,68,44,58,65,15,9,,,,,,,0.2305084745762712,23.050847457627118,0.14915254237288136,14.915254237288137,0.19661016949152543,19.661016949152543,0.22033898305084745,22.033898305084744,0.05084745762711865,5.084745762711865,0.030508474576271188,3.050847457627119,LTW23,Wixhausen
Landtagswahl 2023,880,"00880 - Zinn-Schule, Brechtstr.",530,165,59,108,108,20,13,,,,,,,0.3113207547169811,31.132075471698112,0.11132075471698114,11.132075471698114,0.2037735849056604,20.37735849056604,0.2037735849056604,20.37735849056604,0.03773584905660377,3.7735849056603774,0.024528301886792454,2.4528301886792456,LTW23,Wixhausen
Landtagswahl 2023,890,"00890 - Zinn-Schule, Brechtstr.",438,122,64,84,90,14,13,,,,,,,0.2785388127853881,27.85388127853881,0.1461187214611872,14.61187214611872,0.1917808219178082,19.17808219178082,0.2054794520547945,20.54794520547945,0.0319634703196347,3.1963470319634704,0.02968036529680365,2.968036529680365,LTW23,Wixhausen
Landtagswahl 2023,900,00900 - Frankensteinschule,609,173,169,86,47,48,16,,,,,,,0.28407224958949095,28.407224958949094,0.277504105090312,27.750410509031198,0.1412151067323481,14.12151067323481,0.07717569786535304,7.717569786535304,0.07881773399014778,7.8817733990147785,0.026272577996715927,2.6272577996715927,LTW23,Eberstadt
Landtagswahl 2023,910,00910 - Andersenschule,324,90,61,57,49,18,15,,,,,,,0.2777777777777778,27.77777777777778,0.1882716049382716,18.82716049382716,0.17592592592592593,17.59259259259259,0.15123456790123457,15.123456790123457,0.05555555555555555,5.555555555555555,0.046296296296296294,4.62962962962963,LTW23,Eberstadt
Landtagswahl 2023,920,00920 - Andersenschule,423,113,70,71,101,18,14,,,,,,,0.26713947990543735,26.713947990543733,0.16548463356973994,16.548463356973993,0.16784869976359337,16.78486997635934,0.23877068557919623,23.87706855791962,0.0425531914893617,4.25531914893617,0.03309692671394799,3.309692671394799,LTW23,Eberstadt
Landtagswahl 2023,930,00930 - Andersenschule,340,102,65,55,53,15,14,,,,,,,0.3,30.0,0.19117647058823528,19.11764705882353,0.16176470588235295,16.176470588235293,0.15588235294117647,15.588235294117647,0.04411764705882353,4.411764705882353,0.041176470588235294,4.117647058823529,LTW23,Eberstadt
Landtagswahl 2023,940,00940 - Gutenbergschule,440,106,103,67,66,22,18,,,,,,,0.2409090909090909,24.09090909090909,0.2340909090909091,23.40909090909091,0.15227272727272728,15.227272727272728,0.15,15.0,0.05,5.0,0.04090909090909091,4.090909090909091,LTW23,Eberstadt
Landtagswahl 2023,950,00950 - Gutenbergschule,469,97,131,77,50,26,22,,,,,,,0.2068230277185501,20.68230277185501,0.279317697228145,27.931769722814497,0.16417910447761194,16.417910447761194,0.10660980810234541,10.660980810234541,0.05543710021321962,5.543710021321962,0.046908315565031986,4.690831556503198,LTW23,Eberstadt
Landtagswahl 2023,960,00960 - Geibelsche Schmiede,593,163,175,66,60,31,29,,,,,,,0.2748735244519393,27.48735244519393,0.2951096121416526,29.51096121416526,0.11129848229342328,11.129848229342327,0.10118043844856661,10.118043844856661,0.05227655986509275,5.227655986509275,0.048903878583473864,4.8903878583473865,LTW23,Eberstadt
Landtagswahl 2023,970,00970 - Geibelsche Schmiede,429,111,132,45,58,19,18,,,,,,,0.25874125874125875,25.874125874125873,0.3076923076923077,30.76923076923077,0.1048951048951049,10.48951048951049,0.1351981351981352,13.51981351981352,0.04428904428904429,4.428904428904429,0.04195804195804196,4.195804195804196,LTW23,Eberstadt
Landtagswahl 2023,980,00980 - Ludwig-Schwamb-Schule,402,73,127,72,40,14,25,,,,,,,0.18159203980099503,18.1592039800995,0.31592039800995025,31.592039800995025,0.1791044776119403,17.91044776119403,0.09950248756218906,9.950248756218906,0.03482587064676617,3.482587064676617,0.06218905472636816,6.218905472636816,LTW23,Eberstadt
Landtagswahl 2023,990,00990 - Ludwig-Schwamb-Schule,261,63,45,38,63,12,16,,,,,,,0.2413793103448276,24.137931034482758,0.1724137931034483,17.24137931034483,0.14559386973180077,14.559386973180077,0.2413793103448276,24.137931034482758,0.04597701149425287,4.597701149425287,0.06130268199233716,6.130268199233716,LTW23,Eberstadt
Landtagswahl 2023,1000,01000 - Ludwig-Schwamb-Schule,411,93,105,58,74,14,18,,,,,,,0.22627737226277372,22.62773722627737,0.25547445255474455,25.547445255474454,0.1411192214111922,14.111922141119221,0.18004866180048662,18.004866180048662,0.0340632603406326,3.40632603406326,0.043795620437956206,4.37956204379562,LTW23,Eberstadt
Landtagswahl 2023,1010,01010 - Ludwig-Schwamb-Schule,475,168,130,66,42,29,11,,,,,,,0.35368421052631577,35.368421052631575,0.2736842105263158,27.368421052631582,0.13894736842105262,13.894736842105262,0.08842105263157894,8.842105263157894,0.061052631578947365,6.105263157894736,0.023157894736842106,2.3157894736842106,LTW23,Eberstadt
Landtagswahl 2023,1020,01020 - Haus der Vielfalt,236,46,27,30,88,10,9,,,,,,,0.19491525423728814,19.491525423728813,0.11440677966101695,11.440677966101696,0.1271186440677966,12.711864406779661,0.3728813559322034,37.28813559322034,0.0423728813559322,4.23728813559322,0.038135593220338986,3.8135593220338984,LTW23,Eberstadt
Landtagswahl 2023,1030,01030 - Haus der Vielfalt,319,60,36,44,128,12,15,,,,,,,0.18808777429467086,18.808777429467085,0.11285266457680251,11.285266457680251,0.13793103448275862,13.793103448275861,0.4012539184952978,40.12539184952978,0.03761755485893417,3.761755485893417,0.047021943573667714,4.702194357366771,LTW23,Eberstadt
Landtagswahl 2023,1040,01040 - Frankensteinschule,479,142,127,49,51,53,15,,,,,,,0.2964509394572025,29.64509394572025,0.2651356993736952,26.513569937369518,0.1022964509394572,10.22964509394572,0.10647181628392484,10.647181628392484,0.11064718162839249,11.064718162839249,0.031315240083507306,3.1315240083507305,LTW23,Eberstadt
Landtagswahl 2023,1050,01050 - Frankensteinschule,355,119,97,39,31,17,16,,,,,,,0.3352112676056338,33.52112676056338,0.27323943661971833,27.323943661971832,0.10985915492957747,10.985915492957748,0.08732394366197183,8.732394366197182,0.04788732394366197,4.788732394366197,0.04507042253521127,4.507042253521127,LTW23,Eberstadt
Landtagswahl 2023,91010,91010,535,95,155,91,25,24,33,,,,,,,0.17757009345794392,17.75700934579439,0.2897196261682243,28.971962616822427,0.17009345794392525,17.009345794392523,0.04672897196261682,4.672897196261682,0.044859813084112146,4.485981308411215,0.0616822429906542,6.16822429906542,LTW23,
Landtagswahl 2023,91011,91011,429,66,146,64,31,32,26,,,,,,,0.15384615384615385,15.384615384615385,0.34032634032634035,34.032634032634036,0.14918414918414918,14.918414918414918,0.07226107226107226,7.226107226107226,0.07459207459207459,7.459207459207459,0.06060606060606061,6.0606060606060606,LTW23,
Landtagswahl 2023,91012,91012,483,87,159,67,30,27,40,,,,,,,0.18012422360248448,18.012422360248447,0.32919254658385094,32.91925465838509,0.13871635610766045,13.871635610766045,0.062111801242236024,6.211180124223603,0.055900621118012424,5.590062111801243,0.08281573498964803,8.281573498964804,LTW23,
Landtagswahl 2023,91013,91013,459,90,152,63,19,30,24,,,,,,,0.19607843137254902,19.607843137254903,0.3311546840958606,33.11546840958606,0.13725490196078433,13.725490196078432,0.04139433551198257,4.139433551198257,0.06535947712418301,6.535947712418301,0.05228758169934641,5.228758169934641,LTW23,
Landtagswahl 2023,91014,91014,513,115,159,69,38,24,27,,,,,,,0.22417153996101363,22.417153996101362,0.30994152046783624,30.994152046783626,0.13450292397660818,13.450292397660817,0.07407407407407407,7.4074074074074066,0.04678362573099415,4.678362573099415,0.05263157894736842,5.263157894736842,LTW23,
Landtagswahl 2023,91015,91015,543,104,150,99,36,43,28,,,,,,,0.19152854511970535,19.152854511970535,0.27624309392265195,27.624309392265197,0.18232044198895028,18.23204419889503,0.06629834254143646,6.629834254143646,0.07918968692449356,7.918968692449356,0.05156537753222836,5.156537753222836,LTW23,
Landtagswahl 2023,91016,91016,311,61,113,42,8,23,15,,,,,,,0.19614147909967847,19.614147909967848,0.3633440514469453,36.33440514469453,0.13504823151125403,13.504823151125404,0.02572347266881029,2.572347266881029,0.07395498392282958,7.395498392282958,0.04823151125401929,4.823151125401929,LTW23,
Landtagswahl 2023,92020,92020,583,81,189,90,39,21,54,,,,,,,0.13893653516295026,13.893653516295027,0.3241852487135506,32.41852487135506,0.15437392795883362,15.437392795883362,0.06689536878216124,6.689536878216123,0.036020583190394515,3.6020583190394513,0.09262435677530018,9.262435677530018,LTW23,
Landtagswahl 2023,92021,92021,529,77,214,72,29,16,47,,,,,,,0.14555765595463138,14.555765595463138,0.4045368620037807,40.45368620037807,0.13610586011342155,13.610586011342155,0.054820415879017016,5.482041587901701,0.030245746691871456,3.0245746691871456,0.0888468809073724,8.88468809073724,LTW23,
Landtagswahl 2023,92022,92022,623,112,220,93,41,25,50,,,,,,,0.1797752808988764,17.97752808988764,0.35313001605136435,35.313001605136435,0.1492776886035313,14.92776886035313,0.06581059390048154,6.5810593900481535,0.04012841091492777,4.012841091492777,0.08025682182985554,8.025682182985554,LTW23,
Landtagswahl 2023,92023,92023,497,83,166,66,51,17,31,,,,,,,0.16700201207243462,16.700201207243463,0.33400402414486924,33.400402414486926,0.13279678068410464,13.279678068410464,0.10261569416498995,10.261569416498995,0.03420523138832998,3.420523138832998,0.06237424547283702,6.237424547283702,LTW23,
Landtagswahl 2023,92024,92024,551,73,207,76,30,20,49,,,,,,,0.132486388384755,13.248638838475499,0.37568058076225047,37.56805807622505,0.13793103448275862,13.793103448275861,0.0544464609800363,5.44464609800363,0.036297640653357534,3.6297640653357535,0.08892921960072596,8.892921960072595,LTW23,
Landtagswahl 2023,92025,92025,521,67,184,79,20,23,50,,,,,,,0.12859884836852206,12.859884836852206,0.3531669865642994,35.31669865642994,0.15163147792706333,15.163147792706333,0.03838771593090211,3.8387715930902107,0.044145873320537425,4.414587332053743,0.09596928982725528,9.596928982725528,LTW23,
Landtagswahl 2023,92026,92026,589,95,174,109,63,19,49,,,,,,,0.16129032258064516,16.129032258064516,0.29541595925297115,29.541595925297116,0.18505942275042445,18.505942275042443,0.10696095076400679,10.69609507640068,0.03225806451612903,3.225806451612903,0.0831918505942275,8.31918505942275,LTW23,
Landtagswahl 2023,92027,92027,665,82,260,81,34,41,56,,,,,,,0.12330827067669173,12.330827067669173,0.39097744360902253,39.097744360902254,0.12180451127819548,12.180451127819548,0.05112781954887218,5.112781954887218,0.061654135338345864,6.165413533834586,0.08421052631578947,8.421052631578947,LTW23,
Landtagswahl 2023,92028,92028,504,108,169,57,38,24,40,,,,,,,0.21428571428571427,21.428571428571427,0.3353174603174603,33.53174603174603,0.1130952380952381,11.30952380952381,0.07539682539682539,7.5396825396825395,0.047619047619047616,4.761904761904762,0.07936507936507936,7.936507936507936,LTW23,
Landtagswahl 2023,93030,93030,612,141,208,80,30,29,34,,,,,,,0.23039215686274508,23.03921568627451,0.33986928104575165,33.98692810457516,0.13071895424836602,13.071895424836603,0.049019607843137254,4.901960784313726,0.04738562091503268,4.738562091503268,0.05555555555555555,5.555555555555555,LTW23,
Landtagswahl 2023,93031,93031,408,175,72,53,25,28,9,,,,,,,0.42892156862745096,42.8921568627451,0.17647058823529413,17.647058823529413,0.12990196078431374,12.990196078431374,0.061274509803921566,6.127450980392156,0.06862745098039216,6.862745098039216,0.022058823529411766,2.2058823529411766,LTW23,
Landtagswahl 2023,93032,93032,599,195,178,66,35,34,37,,,,,,,0.32554257095158595,32.5542570951586,0.29716193656093487,29.716193656093488,0.11018363939899833,11.018363939899833,0.05843071786310518,5.843071786310518,0.05676126878130217,5.676126878130217,0.06176961602671119,6.176961602671119,LTW23,
Landtagswahl 2023,93033,93033,341,82,88,52,24,17,22,,,,,,,0.2404692082111437,24.04692082111437,0.25806451612903225,25.806451612903224,0.15249266862170088,15.249266862170089,0.07038123167155426,7.038123167155426,0.04985337243401759,4.9853372434017595,0.06451612903225806,6.451612903225806,LTW23,
Landtagswahl 2023,93034,93034,563,134,140,101,39,26,32,,,,,,,0.23801065719360567,23.80106571936057,0.24866785079928952,24.866785079928952,0.17939609236234458,17.939609236234457,0.06927175843694494,6.927175843694494,0.046181172291296625,4.618117229129663,0.056838365896980464,5.683836589698046,LTW23,
Landtagswahl 2023,93035,93035,406,92,136,49,22,16,31,,,,,,,0.22660098522167488,22.660098522167488,0.33497536945812806,33.497536945812804,0.1206896551724138,12.068965517241379,0.054187192118226604,5.41871921182266,0.03940886699507389,3.9408866995073892,0.07635467980295567,7.635467980295567,LTW23,
Landtagswahl 2023,93036,93036,387,111,94,52,33,25,14,,,,,,,0.2868217054263566,28.68217054263566,0.24289405684754523,24.289405684754524,0.1343669250645995,13.436692506459949,0.08527131782945736,8.527131782945736,0.06459948320413436,6.459948320413436,0.03617571059431524,3.6175710594315245,LTW23,
Landtagswahl 2023,94040,94040,473,129,148,73,9,35,19,,,,,,,0.2727272727272727,27.27272727272727,0.3128964059196617,31.289640591966172,0.1543340380549683,15.433403805496829,0.019027484143763214,1.9027484143763214,0.07399577167019028,7.399577167019028,0.040169133192389,4.0169133192389,LTW23,
Landtagswahl 2023,94041,94041,444,160,136,52,11,31,18,,,,,,,0.36036036036036034,36.03603603603604,0.3063063063063063,30.630630630630627,0.11711711711711711,11.711711711711711,0.024774774774774775,2.4774774774774775,0.06981981981981981,6.981981981981981,0.04054054054054054,4.054054054054054,LTW23,
Landtagswahl 2023,94042,94042,607,140,192,102,35,33,27,,,,,,,0.23064250411861614,23.064250411861615,0.3163097199341021,31.630971993410213,0.16803953871499178,16.80395387149918,0.057660626029654036,5.766062602965404,0.054365733113673806,5.436573311367381,0.044481054365733116,4.448105436573312,LTW23,
Landtagswahl 2023,94043,94043,571,124,192,92,35,19,36,,,,,,,0.2171628721541156,21.71628721541156,0.3362521891418564,33.62521891418564,0.16112084063047286,16.112084063047284,0.06129597197898424,6.129597197898424,0.03327495621716287,3.327495621716287,0.06304728546409807,6.304728546409807,LTW23,
Landtagswahl 2023,94044,94044,665,94,243,88,51,27,40,,,,,,,0.14135338345864662,14.135338345864662,0.36541353383458647,36.54135338345865,0.13233082706766916,13.233082706766917,0.07669172932330827,7.669172932330827,0.0406015037593985,4.06015037593985,0.06015037593984962,6.015037593984962,LTW23,
Landtagswahl 2023,94045,94045,409,93,151,69,17,14,29,,,,,,,0.2273838630806846,22.73838630806846,0.3691931540342298,36.91931540342298,0.1687041564792176,16.87041564792176,0.04156479217603912,4.156479217603912,0.034229828850855744,3.4229828850855744,0.07090464547677261,7.090464547677261,LTW23,
Landtagswahl 2023,95050,95050,521,142,138,84,39,23,30,,,,,,,0.272552783109405,27.2552783109405,0.2648752399232246,26.48752399232246,0.16122840690978887,16.122840690978887,0.07485604606525911,7.485604606525912,0.044145873320537425,4.414587332053743,0.05758157389635317,5.758157389635317,LTW23,
Landtagswahl 2023,95051,95051,436,76,133,58,37,28,26,,,,,,,0.1743119266055046,17.431192660550458,0.30504587155963303,30.504587155963304,0.13302752293577982,13.302752293577983,0.08486238532110092,8.486238532110093,0.06422018348623854,6.422018348623854,0.05963302752293578,5.963302752293578,LTW23,
Landtagswahl 2023,95052,95052,572,132,138,95,43,37,23,,,,,,,0.23076923076923078,23.076923076923077,0.24125874125874125,24.125874125874127,0.1660839160839161,16.60839160839161,0.07517482517482517,7.517482517482517,0.06468531468531469,6.468531468531468,0.04020979020979021,4.020979020979021,LTW23,
Landtagswahl 2023,95053,95053,649,160,148,131,58,35,27,,,,,,,0.2465331278890601,24.65331278890601,0.2280431432973806,22.80431432973806,0.20184899845916796,20.184899845916796,0.08936825885978428,8.936825885978427,0.053929121725731895,5.3929121725731894,0.04160246533127889,4.160246533127889,LTW23,
Landtagswahl 2023,95054,95054,488,125,99,126,44,27,20,,,,,,,0.25614754098360654,25.614754098360653,0.2028688524590164,20.28688524590164,0.2581967213114754,25.81967213114754,0.09016393442622951,9.01639344262295,0.055327868852459015,5.532786885245901,0.040983606557377046,4.098360655737705,LTW23,
